name = trisomy21
year = 1985
yname = bmi
sex = female
distribution = LMS
citation = Down's syndrome centiles - Styles ME, Cole TJ, Dennis J, Preece MA. New cross sectional stature, weight and head circumference references for Down’s syndrome in the UK and Republic of Ireland. Arch Dis Child
publication = Down
[data]
X       L   M       S
14.08	-0.2444979	23.20139	0.1766846
14.17	-0.2390405	23.26693	0.1772595
14.25	-0.2336163	23.33227	0.1778335
14.33	-0.2282248	23.39742	0.1784063
14.42	-0.2228654	23.46235	0.1789783
14.5	-0.2175375	23.52707	0.1795492
14.58	-0.2122408	23.59159	0.1801196
14.67	-0.2069747	23.65588	0.1806882
14.75	-0.2017386	23.71995	0.1812562
14.83	-0.1965322	23.78380	0.1818233
14.92	-0.1913549	23.84742	0.1823894
15	    -0.1862061	23.91082	0.1829552
15.08	-0.1810855	23.97399	0.1835190
15.17	-0.1759924	24.03692	0.1840824
15.25	-0.1709263	24.09963	0.1846449
15.33	-0.1658869	24.16210	0.1852065
15.42	-0.1608735	24.22434	0.1857681
15.5	-0.1558858	24.28634	0.1863287
15.58	-0.1509234	24.34811	0.1868866
15.67	-0.1459858	24.40965	0.1874449
15.75	-0.1410726	24.47095	0.1880025
15.83	-0.1361834	24.53201	0.1885595
15.92	-0.1313178	24.59283	0.1891155
16	    -0.1264753	24.65342	0.1896708
16.08	-0.1216556	24.71378	0.1902256
16.17	-0.1168582	24.77390	0.1907796
16.25	-0.1120827	24.83379	0.1913329
16.33	-0.1073288	24.89344	0.1918850
16.42	-0.1025961	24.95287	0.1924368
16.5	-0.0978842	25.01206	0.1929885
16.58	-0.0931929	25.07103	0.1935385
16.67	-0.0885218	25.12977	0.1940878
16.75	-0.0838706	25.18828	0.1946369
16.83	-0.0792389	25.24657	0.1951853
16.92	-0.0746266	25.30463	0.1957331
17	    -0.0700332	25.36247	0.1962801
17.08	-0.0654587	25.42010	0.1968268
17.17	-0.0609027	25.47750	0.1973724
17.25	-0.0563650	25.53469	0.1979177
17.33	-0.0518455	25.59166	0.1984623
17.42	-0.0473439	25.64842	0.1990065
17.5	-0.0428601	25.70496	0.1995501
17.58	-0.0383939	25.76130	0.2000928
17.67	-0.0339452	25.81742	0.2006351
17.75	-0.0295137	25.87334	0.2011777
17.83	-0.0250993	25.92906	0.2017185
17.92	-0.0207018	25.98456	0.2022588
18	-0.0163210	26.03987	0.2027988
18.08	-0.0119567	26.09497	0.2033392
18.17	-0.0076089	26.14987	0.2038784
18.25	-0.0032772	26.20457	0.2044159
18.33	0.0010385	26.25908	0.2049540
18.42	0.0053383	26.31339	0.2054919
18.5	0.0096225	26.36751	0.2060283
18.58	0.0138911	26.42144	0.2065648
18.67	0.0181444	26.47517	0.2071026
18.75	0.0223825	26.52872	0.2076393
18.83	0.0266056	26.58207	0.2081742
18.92	0.0308137	26.63524	0.2087072
19			
19.08			
19.17			
19.25			
19.33			
19.42			
19.5			
19.58			
19.67			
19.75			
19.83			
19.92			
20			
